
25794,25859,36597,1862,,Eps Col,,5.520209,-35.470519,80.7103,28.36,-34.11,-5.0,3.860,-0.675,K1II/III,1.130,8.234768,65.213718,-46.834868,0.10202876931491574,0.8079979168799859,-0.5802839792288658,Eps,,Col,1,25794,,162.18100973589299,
25853,25918,37763,1953,,Gam Men,,5.531318,-76.340964,31.3578,143.20,287.75,57.0,5.180,2.698,K4III,1.130,0.906183,7.349405,-30.471440,0.028897699312101843,0.2343686604282555,-0.9717181967955177,Gam,,Men,1,25853,,7.25771650267428,
25865,25930,36486,1852,,34Del Ori,Mintaka,5.533445,-0.299092,212.3142,1.67,0.56,16.0,2.250,-4.385,O9.5II,-0.175,25.868117,210.729667,-1.108306,0.1218387632095968,0.9925361787582059,-0.005220118352556368,Del,34,Ori,1,25865,,4943.106869868354,Del
25920,25985,36673,1865,,11Alp Lep,Arneb,5.545504,-17.822289,680.2721,3.27,1.54,24.0,2.580,-6.583,F0Ib,0.211,76.877195,643.047236,-208.208000,0.11300944245781874,0.9452791509159691,-0.30606566739665153,Alp,11,Lep,1,25920,,37428.29122408052,
26004,26069,37350,1922,,Bet Dor,,5.560421,-62.489825,308.6420,1.06,12.56,7.0,3.760,-3.687,F6Ia,0.640,16.370231,141.620663,-273.743541,0.053039533415542184,0.45885081814176837,-0.8869288216005224,Bet,,Dor,1,26004,,2598.962421108662,Bet
26142,26207,36861,1879,,39Lam Ori,,5.585633,9.934158,336.7003,-1.03,-1.86,34.0,3.390,-4.246,O...,-0.160,35.907504,329.702779,58.086365,0.1066452020336426,0.9792164745705637,0.17251636679689308,Lam,39,Ori,1,26142,,4349.106072324538,
26176,26241,37043,1899,,44Iot Ori,Hatsya,5.590551,-5.909901,714.2857,2.27,-0.62,22.0,2.750,-6.519,O9III,-0.210,76.014147,706.411475,-73.546040,0.10641977858799943,0.9889758121145805,-0.1029644296715472,Iot,44,Ori,1,26176,,35285.8025828527,
26246,26311,37128,1903,,46Eps Ori,Alnilam,5.603559,-1.201920,606.0606,1.49,-1.06,26.0,1.690,-7.223,B0Ia,-0.184,62.775122,602.666910,-12.712683,0.10357891260462518,0.9944000300085359,-0.020975919113742292,Eps,46,Ori,1,26246,,67483.87308707573,Eps
26386,26451,37202,1910,,123Zet Tau,,5.627413,21.142549,136.4256,2.39,-18.04,20.0,2.970,-2.704,B4IIIp,-0.148,12.391949,126.637551,49.207351,0.09083289911052617,0.9282523591395601,0.36068953712440627,Zet,123,Tau,1,26386,,1050.9934271862176,Zet
26484,26549,37468,1931,,48Sig Ori,,5.645769,-2.600069,328.9474,4.61,-0.40,29.0,3.770,-3.816,O9.5V...,-0.190,30.430713,327.196967,-14.922443,0.09250928560812653,0.9946778989475452,-0.045364186552513196,Sig,48,Ori,1,26484,,2926.846862378789,
26569,26634,37795,1956,,Alp Col,Phakt,5.660817,-34.074108,80.1282,-0.10,-24.05,35.0,2.650,-1.869,B7IV,-0.120,5.885917,66.110037,-44.893180,0.07345596177587291,0.8250500900494424,-0.5602647325943234,Alp,,Col,1,26569,,487.07966649253666,
26662,26727,37742,1948,,50Zet Ori,Alnitak,5.679313,-1.942572,225.7336,3.99,2.54,18.0,1.740,-5.028,O9.5Ib SB,-0.199,18.918488,224.809409,-7.651875,0.08380885488706018,0.9959051239256943,-0.03389778725915748,Zet,50,Ori,1,26662,,8937.169608501978,
27006,27072,38393,1983,Gl 216A,13Gam Lep,,5.741057,-22.448382,8.9270,-292.42,-368.45,-9.7,3.590,3.836,F7V,0.481,0.558889,8.231515,-3.408750,0.06260719810437758,0.9221009722935245,-0.3818509337959721,Gam,13,Lep,1,27006,Gl 216,2.5444856151466353,
27034,27100,39014,2015,,Del Dor,,5.746223,-65.735526,45.8716,-28.38,6.12,-3.0,4.340,1.032,A7V,0.217,1.251539,18.809293,-41.819199,0.027283541934913814,0.41004246318459187,-0.9116582620285951,Del,,Dor,1,27034,,33.666657436862266,
27220,27288,38678,1998,Gl 217.1,14Zet Lep,,5.782595,-14.821950,21.6076,-14.84,-1.18,16.3,3.550,1.877,A2Vann,0.104,1.188275,20.854933,-5.527610,0.05499300961004905,0.9651600268337961,-0.25581612829572553,Zet,14,Lep,1,27220,,15.459662193866743,
27253,27321,39060,2020,Gl 219,Bet Pic,,5.788079,-51.066514,19.4401,4.65,81.96,20.0,3.850,2.407,A3V,0.171,0.677437,12.197820,-15.122127,0.034847081675033004,0.6274508622902958,-0.77787601602691,Bet,,Pic,1,27253,,9.488553267278009,
27298,27366,38771,2004,,53Kap Ori,Saiph,5.795941,-9.669605,198.4127,1.55,-1.20,21.0,2.070,-4.418,B0.5Iavar,-0.168,10.444137,195.314937,-33.326707,0.052638400257865356,0.9843863432800389,-0.16796644302373698,Kap,53,Ori,1,27298,,5095.654806081146,
27461,27530,39523,2042,,Gam Pic,,5.830451,-56.166663,54.2005,81.61,-71.77,16.0,4.500,0.830,K1III,1.075,1.339002,30.148060,-45.022342,0.0247045407588537,0.5562306681172746,-0.8306606584590993,Gam,,Pic,1,27461,,40.55085354483837,
27559,27628,39425,2040,,Bet Col,,5.849329,-35.768309,26.7308,55.74,404.68,89.0,3.120,0.985,K1.5III,1.146,0.855327,21.672805,-15.624858,0.03199685442803822,0.8107561045451143,-0.5845089736261903,Bet,,Col,1,27559,,35.15604405282981,
27585,27654,39364,2035,,15Del Lep,,5.855357,-20.879089,34.8675,228.96,-647.96,99.0,3.760,1.048,G8III/IV,0.984,1.233354,32.555386,-12.426988,0.03537169732599751,0.9336648358241159,-0.3563969940583183,Del,15,Lep,1,27585,,33.17416496945389,
27604,27673,39003,2012,,32Nu  Aur,,5.858166,39.148480,70.6215,8.48,0.39,10.0,3.970,-0.275,K0III,1.132,2.033173,54.730173,44.585685,0.0287896804330849,0.7749779240219359,0.631332219658724,Nu,32,Aur,1,27604,,112.20184543019641,
27821,27890,40409,2102,Gl 224.1,,,5.901658,-63.089627,26.2467,120.11,573.43,25.1,4.650,2.555,K1III/IV,1.022,0.305734,11.875322,-23.404792,0.011648374364747253,0.45244623220812563,-0.8917156061970262,,,Dor,1,27821,,8.279421637123338,
27844,27913,39587,2047,Gl 222A,54Chi1Ori,,5.906386,20.276174,8.6633,-163.17,-98.92,-13.4,4.390,4.702,G0V,0.594,0.199145,8.123910,3.002187,0.02298751552619284,0.937751423627976,0.34654558374568434,Chi-1,54,Ori,1,27844,Gl 222,1.1460405911366023,Chi-1
27919,27989,39801,2061,,58Alp Ori,Betelgeuse,5.919529,7.407063,152.6718,27.33,10.86,21.0,0.450,-5.469,M2Ib,1.500,3.189296,151.364387,19.682142,0.02088985699366096,0.9914352253171714,0.12891783381314498,Alp,58,Ori,1,27919,,13415.28798266127,Alp
28032,28103,40136,2085,Gl 225,16Eta Lep,,5.940082,-14.167700,14.8787,-42.23,139.02,-1.4,3.710,2.847,F1V,0.337,0.226289,14.424355,-3.641720,0.015208935369390005,0.9694641937528452,-0.24476083288809872,Eta,16,Lep,1,28032,,6.327031548665008,
28127,28199,40494,2106,,Gam Col,,5.958947,-35.283280,266.6667,-2.65,11.19,24.0,4.360,-2.770,B2.5IV,-0.165,2.339512,217.669281,-154.031992,0.008773161816957156,0.8162590423959004,-0.5776194312336291,Gam,,Col,1,28127,,1116.863247780561,
28256,28328,40808,2120,,Eta Col,,5.985778,-42.815135,144.7178,18.53,-11.45,17.0,3.960,-1.843,K0III,1.146,0.395224,106.157169,-98.355400,0.002730994989418887,0.7335452721238942,-0.6796351046047062,Eta,,Col,1,28256,,475.55417631520834,
28287,28358,40035,2077,,33Del Aur,,5.992111,54.284656,38.6399,86.31,-134.05,8.0,3.720,0.785,K0III,1.010,0.046526,22.556370,31.372845,0.0012040899157834766,0.5837574185118201,0.8119272298056586,Del,33,Aur,1,28287,,42.26686142656028,
28288,28360,40183,2088,NN 3375,34Bet Aur,Menkalinan,5.992149,44.947433,24.8694,-56.41,-0.88,-19.4,1.900,-0.078,A2V,0.077,0.036195,17.601288,17.569058,0.0014554131535575111,0.7077537249552143,0.7064577457885017,Bet,34,Aur,1,28288,,93.58365435835302,Bet
28309,28380,40312,2095,,37The Aur,,5.995351,37.212585,50.7614,42.09,-73.61,30.0,2.650,-0.878,A0p Si,-0.083,0.049188,40.426416,30.699340,0.0009689988781998434,0.7963965144677604,0.6047740510180446,The,37,Aur,1,28309,,195.52396696208865,The
28543,28614,40932,2124,,61Mu  Ori,,6.039722,9.647276,47.5059,14.19,-37.44,45.0,4.120,0.736,Am...,0.170,-0.487031,46.831940,7.961214,-0.010251924045456239,0.9858047881579691,0.16758227143163956,Mu,61,Ori,1,28543,,44.21809210742687,
28645,28716,41117,2135,,62Chi2Ori,,6.065329,20.138452,552.4862,2.19,-2.81,17.0,4.640,-4.072,B2Iavar,0.236,-8.871117,518.633356,190.215445,-0.01605671697179741,0.9387260938420098,0.34428985256642386,Chi-2,62,Ori,1,28645,,3705.1005630192435,
28664,28734,41116,2134,,1    Gem,,6.068671,23.263341,47.5511,-2.60,-119.72,20.0,4.160,0.774,G7III,0.835,-0.785331,43.678266,18.780748,-0.016515454724292736,0.9185508079505517,0.39495778631220635,,1,Gem,1,28664,,42.69725940480335,
28966,29038,41753,2159,,67Nu  Ori,,6.126201,14.768472,158.2278,4.95,-21.18,24.0,4.420,-1.576,B3IV,-0.164,-5.054138,152.917263,40.334489,-0.03194211852717236,0.9664360845700667,0.25491370207361363,Nu,67,Ori,1,28966,,371.8775833249358,
29198,29271,43834,2261,Gl 231,Alp Men,,6.170632,-74.753045,10.1978,121.84,-212.82,34.9,5.080,5.037,G5V,0.714,-0.119802,2.679222,-9.839152,-0.011747468169308125,0.26271744347765524,-0.964801296580895,Alp,,Men,1,29198,,0.8417827076608124,
29353,29426,42560,2199,,70Xi  Ori,,6.198999,14.208765,186.2197,-1.59,-20.23,24.0,4.450,-1.900,B3IV,-0.180,-9.400594,180.278110,45.708737,-0.05048114214251139,0.9680925371410897,0.24545568606107973,Xi,70,Ori,1,29353,,501.18723362727246,
29578,29651,43232,2227,,5Gam Mon,,6.247592,-6.274776,152.6718,-6.18,-20.06,-5.0,3.990,-1.929,K3III,1.319,-9.829941,151.438427,-16.686522,-0.06438611364317054,0.9919216982853697,-0.10929671925815886,Gam,5,Mon,1,29578,,514.7543199312626,
29582,29655,42995,2216,,7Eta Gem,,6.247961,22.506799,117.9245,-62.53,-10.24,19.0,3.310,-2.048,M3III,1.600,-7.067151,108.713368,45.140745,-0.05992936831866989,0.9218882505885471,0.38279305667646785,Eta,7,Gem,1,29582,,574.3809134963176,Eta
29734,29807,43785,2256,,Kap Col,,6.275871,-35.140519,55.9597,0.39,87.58,24.0,4.370,0.631,G8II,0.978,-3.302105,45.641526,-32.209615,-0.05900839909303215,0.8156110667053298,-0.5755837008674511,Kap,,Col,1,29734,,48.70796664925366,
29987,30060,43378,2238,,2    Lyn,,6.327052,59.010964,48.0077,-3.51,24.43,-4.0,4.440,1.033,A2Vs,0.032,-2.113811,24.627350,41.155331,-0.044030698626554364,0.512987881045502,0.8572658464437408,,2,Lyn,1,29987,,33.6356635748362,UZ
30049,30122,44402,2282,,1Zet CMa,,6.338553,-30.063367,111.1111,8.00,3.81,32.0,3.020,-2.209,B2.5V,-0.160,-8.512138,95.786306,-55.662081,-0.07660905224312564,0.8620746186833459,-0.5009574881528108,Zet,1,CMa,1,30049,,666.1929002234552,
30204,30277,44762,2296,,Del Col,,6.368564,-33.436400,71.7360,-24.19,-52.48,-3.0,3.850,-0.429,G7II,0.858,-5.767253,59.585068,-39.527310,-0.08039555033852414,0.8306162975368662,-0.5510109996650829,Del,,Col,1,30204,,129.30043917962797,
30251,30324,44743,2294,,2Bet CMa,Mirzam,6.378329,-17.955918,151.0574,-3.45,-0.47,34.0,1.980,-3.916,B1II/III,-0.240,-14.209731,142.995999,-46.568852,-0.09406823057677881,0.9466316150171199,-0.30828518200885624,Bet,2,CMa,1,30251,,3209.223768048436,Bet
30270,30343,44478,2286,,13Mu  Gem,,6.382673,22.513586,71.0227,56.84,-108.79,55.0,2.870,-1.387,M3IIIvar,1.621,-6.562116,65.281443,27.194957,-0.09239398824650638,0.9191566984273024,0.38290248715844805,Mu,13,Gem,1,30270,,312.46400858061116,Mu
30346,30419,44769,2298,,8Eps Mon,,6.396135,4.592865,37.4953,-20.88,10.75,15.0,4.390,1.520,A5IV,0.215,-3.869140,37.174221,3.002439,-0.10318963028760775,0.9914332697239759,0.08007478932555935,Eps,8,Mon,1,30346,,21.47830474130533,
30365,30438,45348,2326,,Alp Car,Canopus,6.399195,-52.695660,94.7867,19.99,23.67,21.0,-0.620,-5.504,F0Ib,0.164,-5.992679,57.132034,-75.396105,-0.0632226578883213,0.6027419523131375,-0.7954275796395821,Alp,,Car,1,30365,,13854.791675667215,
30794,30867,45725,2356,,11Bet Mon,,6.480297,-7.033062,207.4689,-7.00,-4.97,20.0,3.760,-2.825,B3Ve,-0.113,-25.823011,204.282357,-25.402943,-0.12446679336172989,0.9846400141395646,-0.1224420675482345,Bet,11,Mon,1,30794,,1174.8975549395302,Bet
30810,30883,45542,2343,,18Nu  Gem,,6.482719,20.212133,166.9449,-5.98,-14.08,39.0,4.130,-1.983,B6III,-0.115,-19.745914,155.415378,57.679070,-0.1182777838382608,0.9309362171953952,0.3454969252601786,Nu,18,Gem,1,30810,,541.0034068634678,
31139,31216,46300,2385,,13    Mon,,6.548396,7.332965,100000.0000,-3.89,-5.80,12.0,4.470,-15.530,A0Ib,0.023,-14190.694310,98161.685934,12763.527373,-0.1419069429481139,0.981616858289354,0.1276352735933892,,13,Mon,1,31139,,141905752.16890898,
31512,31592,47205,2429,Gl 239.1,7Nu 2CMa,,6.611399,-19.255879,19.7511,62.32,-69.91,4.1,3.950,2.472,K1III+...,1.037,-2.971851,18.407811,-6.513678,-0.15046480760429576,0.9319874181213119,-0.3297874984534332,Nu-2,7,CMa,1,31512,,8.937169608501975,
31601,31681,47105,2421,,24Gam Gem,Alhena,6.628528,16.399252,33.5121,-2.04,-66.92,-13.0,1.930,-0.696,A0IV,0.001,-5.266162,31.714389,9.461403,-0.15714265033273944,0.9463596336655573,0.28232894151112936,Gam,24,Gem,1,31601,,165.34840121711517,
31605,31685,47670,2451,,Nu  Pup,,6.629353,-43.195934,113.8952,-0.43,-3.99,28.0,3.170,-2.113,B8III SB,-0.103,-13.618850,81.907249,-77.960909,-0.11957325630127894,0.7191441625107606,-0.6844953687967548,Nu,,Pup,1,31605,,609.8176639987851,
32161,32246,48329,2473,,27Eps Gem,,6.732202,25.131124,259.0674,-5.93,-12.81,10.0,3.060,-4.007,A3mA6-A9,1.377,-44.684834,230.247724,110.023705,-0.17248337092430513,0.8887557595753635,0.4246912838476993,Eps,27,Gem,1,32161,,3489.7956743787418,
32263,32349,48915,2491,Gl 244A,9Alp CMa,Sirius,6.752481,-16.716116,2.6371,-546.01,-1223.08,-9.4,-1.440,1.454,A0m...,0.009,-0.494323,2.476731,-0.758485,-0.18745547190633674,0.9392174314973272,-0.2876300791362688,Alp,9,CMa,1,32263,Gl 244,22.824433121735034,
32276,32362,48737,2484,Gl 242,31Xi  Gem,,6.754824,12.895591,17.9986,-115.16,-190.91,30.0,3.350,2.074,F5IV,0.443,-3.444569,17.203451,4.016900,-0.1913769745443358,0.9558073605440125,0.22317514006749245,Xi,31,Gem,1,32276,,12.894366199598709,
32492,32578,49293,2506,,18    Mon,,6.797680,2.412159,112.8668,-12.97,-12.36,11.0,4.480,-0.783,K0III,1.099,-23.378565,110.316881,4.750306,-0.20713393527414986,0.9774068548989253,0.04208768055423444,,18,Mon,1,32492,,179.14306484060262,
32521,32607,50241,2550,Gl 248,Alp Pic,,6.803194,-61.941391,29.6033,-68.39,242.03,20.6,3.240,0.883,A7IV,0.225,-2.906455,13.618019,-26.124095,-0.09817949148606853,0.4600140654053201,-0.8824669099069986,Alp,,Pic,1,32521,,38.618908944898976,
32672,32759,50013,2538,,13Kap CMa,,6.830683,-32.508478,202.0202,-9.18,4.04,14.0,3.500,-3.027,B1.5IVne,-0.116,-36.758571,166.353338,-108.570651,-0.18195481534803898,0.823448520300746,-0.5374243942976287,Kap,13,CMa,1,32672,,1415.1419329314303,Kap
32675,32761,50337,2554,,,,6.830921,-53.622449,166.9449,-2.27,17.57,26.0,4.410,-1.703,G6II,0.899,-21.369861,96.682187,-134.411909,-0.1280052948003678,0.5791255192946406,-0.8051262493576917,,,Car,1,32675,,418.02282895403255,V415
32682,32768,50310,2553,,Tau Pup,,6.832266,-50.614560,55.8036,34.23,-65.85,36.0,2.940,-0.793,K0III...,1.207,-7.654383,34.572281,-43.130564,-0.13716568092483986,0.6195313801896121,-0.7728948472701699,Tau,,Pup,1,32682,,180.80065521100082,
32932,33018,50019,2540,,34The Gem,,6.879816,33.961254,57.9710,-2.66,-47.67,21.0,3.600,-0.216,A3III,0.102,-10.977360,46.812348,32.384569,-0.18935889243105478,0.8075105826334477,0.5586321408514499,The,34,Gem,1,32932,,106.26738654024653,
33065,33152,50877,2580,,16Omi1CMa,,6.902209,-24.184211,100000.0000,-3.46,5.02,36.0,3.890,-16.110,K3Iab,1.740,-21346.953289,88690.467029,-40967.166217,-0.21346953220266876,0.8869046674343359,-0.40967166085093526,Omi-1,16,CMa,1,33065,,242102904.673618,Omi-1
33073,33160,50778,2574,,14The CMa,,6.903167,-12.038628,79.9361,-139.04,-14.47,97.0,4.080,-0.434,K4III,1.418,-18.313512,76.003688,-16.672541,-0.22909940595780137,0.950795225481714,-0.20857109433226612,The,14,CMa,1,33073,,129.89726288978545,
33260,33347,51309,2596,,20Iot CMa,,6.935618,-17.054242,769.2308,-2.46,1.91,41.0,4.360,-5.070,B3Ib/II,-0.063,-178.337623,713.454932,-225.597739,-0.2318387901473887,0.9274909325194239,-0.2932769092125129,Iot,20,CMa,1,33260,,9289.663867799363,Iot
33362,33449,50522,2560,,15    Lyn,,6.954612,58.422759,54.6747,6.58,-123.53,9.0,4.350,0.661,G5III-IV,0.850,-7.080952,27.740855,46.579360,-0.12951038576118093,0.5073793513068561,0.8519350056473933,,15,Lyn,1,33362,,47.38053933388255,
33492,33579,52089,2618,,21Eps CMa,Adhara,6.977097,-28.972084,124.2236,2.63,2.29,27.0,1.500,-3.971,B2II,-0.211,-27.497987,105.141608,-60.171969,-0.22135836887904126,0.8463883137409134,-0.4843834172326954,Eps,21,CMa,1,33492,,3375.981048554255,
33769,33856,52877,2646,,22Sig CMa,,7.028652,-27.934830,343.6426,-6.01,4.64,22.0,3.490,-4.191,K4III,1.729,-80.775471,292.659236,-160.985300,-0.23505649383368543,0.8516379174341813,-0.4684669703351405,Sig,22,CMa,1,33769,,4134.281080471351,Sig
33888,33977,53138,2653,,24Omi2CMa,,7.050409,-23.833291,847.4576,-1.56,4.28,48.0,3.020,-6.621,B3Ia,-0.077,-210.498109,746.064177,-342.438173,-0.2483876505691319,0.8803553104547032,-0.40407685209493227,Omi-2,24,CMa,1,33888,,38761.44867002412,Omi-2
33956,34045,53244,2657,,23Gam CMa,,7.062637,-15.633286,135.5014,-0.81,-11.20,32.0,4.110,-1.550,B8II,-0.112,-35.835279,125.471916,-36.514903,-0.26446371188205325,0.9259804742224329,-0.2694793247289388,Gam,23,CMa,1,33956,,363.0780547701014,
34000,34088,52973,2650,,43Zet Gem,,7.068481,20.570297,421.9409,-5.72,-0.96,7.0,4.010,-4.116,G3Ibv SB,0.899,-109.067807,379.683873,148.251630,-0.25849068169086964,0.8998507062565178,0.35135633469262456,Zet,43,Gem,1,34000,,3858.335599053513,Zet
34354,34444,54605,2693,,25Del CMa,Wezen,7.139857,-26.393200,492.6108,-2.75,3.33,34.0,1.830,-6.633,F8Ia,0.671,-129.733458,421.761488,-218.979855,-0.26335877723328777,0.8561753573528577,-0.4445288651098982,Del,25,CMa,1,34354,,39192.232245497704,
34389,34481,55865,2736,,Gam2Vol,,7.145788,-70.498932,42.8633,23.71,108.06,3.0,3.780,0.620,G8IIIvar,1.006,-4.228120,13.669876,-40.404484,-0.09864189871290835,0.3189177515799024,-0.9426352653839829,Gam-2,,Vol,1,34389,,49.20395356814509,
34601,34693,54719,2697,,46Tau Gem,,7.185659,30.245163,98.4252,-31.00,-48.40,22.0,4.410,-0.556,K2III,1.261,-25.971151,80.964075,49.576976,-0.26386635895025873,0.8225933335039972,0.5037010544848153,Tau,46,Gem,1,34601,,145.34496779183144,
34677,34769,55185,2714,,22Del Mon,,7.197739,-0.492764,117.7856,-0.22,6.68,15.0,4.150,-1.205,A2V,-0.005,-36.330133,112.038272,-1.012987,-0.3084425576144129,0.9512040918314082,-0.00860025205826115,Del,22,Mon,1,34677,,264.24087573219475,
35132,35228,57623,2803,,Del Vol,,7.280508,-67.957152,226.2443,-4.11,8.50,23.0,3.970,-2.803,F6II,0.760,-27.934552,80.182853,-209.706812,-0.12347063183555199,0.35440795765356053,-0.926903448383898,Del,,Vol,1,35132,,1151.330474155817,
35169,35264,56855,2773,,Pi  Pup,,7.285711,-37.097470,247.5248,-10.57,7.00,16.0,2.710,-4.258,K3Ib,1.616,-65.206299,186.349551,-149.300305,-0.26343324464600204,0.7528516049999346,-0.6031727666799143,Pi,,Pup,1,35169,,4397.440784473689,Pi
35253,35350,56537,2763,Wo 9231A,54Lam Gem,,7.301550,16.540383,30.9310,-46.09,-37.90,-9.2,3.580,1.128,A3V...,0.106,-9.909037,27.946222,8.805756,-0.32036026406531115,0.903504453515292,0.2846910670991236,Lam,54,Gem,1,35253,Wo 9231,30.817684166115118,
35453,35550,56986,2777,Gl 271A,55Del Gem,,7.335383,21.982320,18.5391,-18.72,-7.76,-15.3,3.500,2.160,F0IV...,0.374,-5.888392,16.151258,6.939513,-0.3176225181691457,0.8712061353183619,0.37432045861204943,Del,55,Gem,1,35453,Gl 271,11.912420080273744,
35806,35904,58350,2827,,31Eta CMa,Aludra,7.401584,-29.303104,609.7561,-3.76,6.66,41.0,2.450,-6.476,B5Ia,-0.083,-190.762166,496.337122,-298.432917,-0.31284976287862176,0.8139923873875365,-0.48942968763850897,Eta,31,CMa,1,35806,,33915.6386905822,Eta
35946,36046,58207,2821,,60Iot Gem,,7.428779,27.798080,36.9004,-121.28,-84.43,8.0,3.780,0.945,G9III+...,1.024,-11.927106,30.384970,17.208794,-0.323223668454056,0.8234303836376097,0.46635701287052767,Iot,60,Gem,1,35946,,36.47539469256078,
36044,36145,58142,2818,,21    Lyn,,7.445237,49.211527,83.8926,-10.79,-48.57,27.0,4.610,-0.009,A1V,-0.001,-20.244731,50.928261,63.517493,-0.24131654966119764,0.6070632514092152,0.7571264964641552,,21,Lyn,1,36044,,87.82132798980062,
36087,36188,58715,2845,,3Bet CMi,Gomeisa,7.452512,8.289315,49.5786,-50.28,-38.45,22.0,2.890,-0.586,B8Vvar,-0.097,-18.209817,45.556204,7.147858,-0.36729042247671445,0.9188646658884814,0.14417167314880558,Bet,3,CMi,1,36087,,149.41699574067007,Bet
36263,36366,58946,2852,Gl 274A,62Rho Gem,,7.485195,31.784550,18.0473,159.33,193.82,3.1,4.160,2.878,F0V...,0.320,-5.815731,14.195743,9.506008,-0.3222488736362252,0.7865842130902079,0.5267266265886343,Rho,62,Gem,1,36263,Gl 274,6.148936385126262,
36274,36377,59717,2878,,Sig Pup,,7.487179,-43.301432,59.3824,-59.86,188.73,88.0,3.250,-0.618,K5III SB,1.509,-16.404069,39.982094,-40.727160,-0.27624096762858374,0.6732897998891002,-0.6858365498928437,Sig,,Pup,1,36274,,153.88631498199555,Sig
36744,36850,60179,2891,Gl 278A,66Alp Gem,Castor,7.576634,31.888276,15.5958,-206.33,-148.18,6.0,1.580,0.615,A2Vm,0.034,-5.311938,12.130011,8.238737,-0.34059938270986784,0.7777715513366132,0.5282645875213432,Alp,66,Gem,1,36744,Gl 278,49.43106869868354,
36811,36917,60863,2922,,,,7.589694,-28.369323,67.9348,-66.90,-18.71,3.0,4.650,0.490,B8V,-0.111,-24.165667,54.673563,-32.279448,-0.3557183859406346,0.8047943217947843,-0.4751531642646009,,,Pup,1,36811,,55.462571295791044,
36856,36962,60522,2905,,69Ups Gem,,7.598708,26.895741,83.0565,-39.58,-108.08,-21.0,4.060,-0.537,K5III,1.540,-30.104979,67.678521,37.572052,-0.36246467090125944,0.8148510198711308,0.4523684093340509,Ups,69,Gem,1,36856,,142.82360800191825,
37124,37229,61555,2948,,,,7.647186,-26.803836,106.2699,-17.00,23.08,24.0,3.800,-1.332,B5IV,-0.159,-39.647242,86.168417,-47.921159,-0.3730798819345965,0.8108433580537855,-0.45093730206729205,,,Pup,1,37124,,297.0297844017863,
37173,37279,61421,2943,Gl 280A,10Alp CMi,Procyon,7.655033,5.224993,3.5142,-716.57,-1034.58,-4.0,0.400,2.671,F5IV-V,0.432,-1.469312,3.176170,0.320024,-0.41811138533954606,0.9038195010820751,0.09106689251969825,Alp,10,CMi,1,37173,Gl 280,7.4404636619191935,
37340,37447,61935,2970,,26Alp Mon,,7.687454,-9.551131,45.3104,-74.80,-19.64,11.0,3.940,0.659,K0III,1.022,-19.103696,40.392645,-7.518267,-0.4216174279271442,0.8914632588413374,-0.16592770294342657,Alp,26,Mon,1,37340,,47.46789794829222,
37397,37504,63295,3024,,Zet Vol,,7.697004,-72.606098,43.2339,33.38,15.29,48.0,3.930,0.751,K0III,1.033,-5.555002,11.669749,-41.257317,-0.12848590445170538,0.26991858058545876,-0.9542721478760441,Zet,,Vol,1,37397,,43.61139713930644,
37570,37677,62623,2996,,3    Pup,,7.730130,-28.954826,100000.0000,-4.57,3.88,25.0,3.940,-16.060,A2Iab,0.160,-38291.587533,78676.767410,-48411.988585,-0.3829158744753545,0.7867676723439814,-0.48411988476947326,,3,Pup,1,37570,,231206479.01755893,
37633,37740,62345,2985,,77Kap Gem,,7.740793,24.397993,43.3463,-22.45,-56.24,21.0,3.570,0.385,G8III,0.932,-17.374205,35.446541,17.905243,-0.40082151808703126,0.8177488624402783,0.413072522223445,Kap,77,Gem,1,37633,,61.09420249055721,
37711,37819,63032,3017,,,,7.754249,-37.968584,347.2222,-10.77,5.97,17.0,3.620,-4.083,K4III,1.706,-121.341631,245.368054,-213.621366,-0.34946376721402267,0.7066597325102193,-0.6152293050994636,,,Pup,1,37711,,3742.8291224080526,
37718,37826,62509,2990,Gl 286,78Bet Gem,Pollux,7.755277,28.026199,10.3584,-625.69,-45.95,3.6,1.160,1.084,K0IIIvar,0.991,-4.055465,8.195180,4.867171,-0.3915133854199744,0.7911602407926257,0.4698752413417258,Bet,78,Gem,1,37718,,32.09223768048434,
38062,38170,63700,3045,,7Xi  Pup,,7.821571,-24.859786,367.6471,-5.56,-0.71,3.0,3.340,-4.487,G6Ia,1.218,-153.118527,296.362603,-154.558514,-0.41648231616727843,0.8061061305977925,-0.4203990800805753,Xi,7,Pup,1,38062,,5430.002130657378,
38304,38414,64440,3080,,,,7.870288,-40.575786,108.1081,-13.89,5.30,24.0,3.710,-1.459,G5III...,1.012,-38.618552,72.465137,-70.319408,-0.35722092224105567,0.6703012342219472,-0.6504532789630504,,,Pup,1,38304,,333.8873767251231,
38713,38827,65575,3117,,Chi Car,,7.946313,-52.982360,139.4700,-28.38,16.76,19.0,3.460,-2.262,B3IVp,-0.177,-40.958494,73.302689,-111.359983,-0.2936720738484443,0.5255796928787847,-0.7984501859696672,Chi,,Car,1,38713,,699.5197810512135,Chi
39318,39429,66811,3165,,Zet Pup,Naos,8.059737,-40.003148,332.2259,-30.82,16.77,-24.0,2.210,-5.397,O5IAf,-0.269,-130.674899,218.376203,-213.564535,-0.39333171648053694,0.6573128230578711,-0.6428296924179578,Zet,,Pup,1,39318,,12554.51673687138,Zet
